date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-09-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5306.0
2024-09-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6427.0
2024-09-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5026.0
2024-09-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5358.0
2024-09-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5569.0
2024-09-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5271.0
2024-09-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6348.0
2024-09-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6520.0
2024-09-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6820.0
2024-09-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7828.0
2024-10-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7016.0
2024-10-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5324.0
2024-10-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7200.0
2024-10-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5695.0
2024-10-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6325.0
2024-10-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5102.0
2024-10-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5521.0
2024-10-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7830.0
2024-10-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5308.0
2024-10-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7967.0
2024-10-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5252.0
2024-10-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5427.0
2024-10-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8909.0
2024-10-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8496.0
2024-10-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5425.0
2024-10-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5896.0
2024-10-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5248.0
2024-10-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7859.0
2024-10-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8594.0
2024-10-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5101.0
2024-10-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7183.0
2024-10-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5342.0
2024-10-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7113.0
2024-10-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7565.0
2024-10-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8524.0
2024-10-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5740.0
2024-10-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5803.0
2024-10-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8092.0
2024-10-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7813.0
2024-10-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6843.0
2024-10-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8543.0
2024-11-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6488.0
2024-11-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5205.0
2024-11-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6474.0
2024-11-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6167.0
2024-11-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6638.0
2024-11-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6121.0
2024-11-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5552.0
2024-11-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8057.0
2024-11-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6760.0
2024-11-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8622.0
2024-11-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8934.0
2024-11-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7066.0
2024-11-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6118.0
2024-11-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7338.0
2024-11-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7809.0
2024-11-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7956.0
2024-11-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8840.0
2024-11-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7142.0
2024-11-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8652.0
2024-11-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5759.0
2024-11-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7845.0
2024-11-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5532.0
2024-11-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7959.0
2024-11-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8748.0
2024-11-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6836.0
2024-11-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6369.0
2024-11-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6184.0
2024-11-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6303.0
2024-11-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6505.0
2024-11-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5128.0
2024-12-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6293.0
2024-12-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6205.0
2024-12-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5563.0
2024-12-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5790.0
2024-12-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5142.0
2024-12-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8224.0
2024-12-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8068.0
2024-12-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7459.0
2024-12-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7660.0
2024-12-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7124.0
2024-12-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8976.0
2024-12-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7114.0
2024-12-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8582.0
2024-12-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5348.0
2024-12-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5257.0
2024-12-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8594.0
2024-12-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8652.0
2024-12-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6726.0
2024-12-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5924.0
2024-12-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8105.0
2024-12-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5730.0
2024-12-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8984.0
2024-12-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5341.0
2024-12-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6429.0
2024-12-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5676.0
2024-12-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5631.0
2024-12-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6773.0
2024-12-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7510.0
2024-12-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5161.0
2024-12-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8719.0
2024-12-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7527.0
2025-01-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8071.0
2025-01-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6633.0
2025-01-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7777.0
2025-01-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5762.0
2025-01-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8609.0
2025-01-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8400.0
2025-01-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7797.0
2025-01-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6490.0
2025-01-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6258.0
2025-01-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6299.0
2025-01-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8018.0
2025-01-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6381.0
2025-01-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8154.0
2025-01-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5246.0
2025-01-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6705.0
2025-01-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5571.0
2025-01-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7261.0
2025-01-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7958.0
2025-01-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6723.0
2025-01-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6376.0
2025-01-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7991.0
2025-01-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6789.0
2025-01-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7990.0
2025-01-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5250.0
2025-01-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8211.0
2025-01-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7267.0
2025-01-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5167.0
2025-01-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7152.0
2025-01-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6554.0
2025-01-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6292.0
2025-01-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8750.0
2025-02-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6177.0
2025-02-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8732.0
2025-02-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8149.0
2025-02-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7912.0
2025-02-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8005.0
2025-02-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5491.0
2025-02-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8717.0
2025-02-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7887.0
2025-02-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8436.0
2025-02-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6977.0
2025-02-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7455.0
2025-02-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6599.0
2025-02-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6970.0
2025-02-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7826.0
2025-02-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8580.0
2025-02-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6598.0
2025-02-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8308.0
2025-02-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8083.0
2025-02-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6211.0
2025-02-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7211.0
2025-02-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8214.0
2025-02-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7845.0
2025-02-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6650.0
2025-02-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5539.0
2025-02-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7842.0
2025-02-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5564.0
2025-02-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8014.0
2025-02-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7827.0
2025-03-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7499.0
2025-03-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8335.0
2025-03-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8762.0
2025-03-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5897.0
2025-03-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7152.0
2025-03-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7674.0
2025-03-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8545.0
2025-03-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7678.0
2025-03-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5584.0
2025-03-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8069.0
2025-03-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8278.0
2025-03-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8080.0
2025-03-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8222.0
2025-03-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7840.0
2025-03-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8352.0
2025-03-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8700.0
2025-03-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7591.0
2025-03-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5694.0
2025-03-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5550.0
2025-03-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6313.0
2025-03-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,0.0
2025-03-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,0.0
2025-03-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,0.0
2025-03-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,0.0
2025-03-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5317.0
2025-03-26 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6384.0
2025-03-27 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8883.0
2025-03-28 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5643.0
2025-03-29 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6683.0
2025-03-30 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6246.0
2025-03-31 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8187.0
2025-04-01 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7071.0
2025-04-02 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6902.0
2025-04-03 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6236.0
2025-04-04 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8845.0
2025-04-05 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6353.0
2025-04-06 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5975.0
2025-04-07 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5226.0
2025-04-08 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7335.0
2025-04-09 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8769.0
2025-04-10 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7833.0
2025-04-11 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5911.0
2025-04-12 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8352.0
2025-04-13 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8307.0
2025-04-14 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5553.0
2025-04-15 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8214.0
2025-04-16 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8195.0
2025-04-17 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7438.0
2025-04-18 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,7593.0
2025-04-19 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5115.0
2025-04-20 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5321.0
2025-04-21 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8301.0
2025-04-22 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5138.0
2025-04-23 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,8662.0
2025-04-24 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,5324.0
2025-04-25 00:00:00,Great Britain,Pembroke-2,Gas,petroineos,2026-06-05 00:53:48.007966,6165.0
2024-01-01 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,260.166079
2024-01-02 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,709.48082
2024-01-03 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,431.5276805
2024-01-04 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,223.8684725
2024-01-05 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,686.9850089
2024-01-06 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,482.9389507
2024-01-07 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,391.9681302
2024-01-08 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,478.3591693
2024-01-09 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,730.1891955
2024-01-10 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,108.9094077
2024-01-11 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,788.0407364
2024-01-12 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,900.6480505
2024-01-13 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,450.2771879
2024-01-14 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,345.2368978
2024-01-15 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,897.1257019
2024-01-16 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,675.5370319
2024-01-17 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,790.0488941
2024-01-18 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,626.4812484
2024-01-19 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,44.93792871
2024-01-20 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,798.2779073
2024-01-21 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,192.2338835
2024-01-22 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,144.8361681
2024-01-23 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,100.2454953
2024-01-24 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,730.7456099
2024-01-25 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,612.8433146
2024-01-26 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,659.2915398
2024-01-27 00:00:00,Great Britain,Hornsea-1,Wind,petroineos,2026-06-05 00:53:48.024861,451.8726763
